,X,Y,PRIMARYDISTRICTCD,COMMON_NAME,TREEHEIGHT,DIAM,GENUS,HERITAGE,EXCEPTIONAL
3064,-122.302933932581,47.5429403646236,DISTRICT2,Common (Euro) Mountain Ash,0.0,8,Sorbus,N,N
3065,-122.369944020291,47.5299261698839,DISTRICT1,Kousa Dogwood,0.0,2,Cornus,N,N
3066,-122.318174522264,47.6903208021317,DISTRICT5,(Smooth) Japanese Maple,0.0,4,Acer,N,N
3067,-122.380256433123,47.668768633809,DISTRICT6,Emerald Queen Norway Maple,0.0,16,Acer,N,N
3068,-122.315536859056,47.6095635275546,DISTRICT3,"Ginkgo, Maidenhair Tree",0.0,3,Ginkgo,N,N
3069,-122.313259215708,47.551197453432,DISTRICT2,Sterling Linden,0.0,2,Tilia,N,N
3070,-122.322787013551,47.5677933605385,DISTRICT2,European (Fruiting) Plum,0.0,5,Prunus,N,N
3071,-122.270095814558,47.5302384484711,DISTRICT2,Littleleaf Linden,0.0,16,Tilia,N,N
3072,-122.30699866092,47.624368438394,DISTRICT3,Magnolia,0.0,3,Magnolia,N,N
3073,-122.355821873122,47.569061103978,DISTRICT1,"Ginkgo, Maidenhair Tree",0.0,5,Ginkgo,N,N
3074,-122.286285398186,47.5478800895688,DISTRICT2,Afterburner Black Tupelo,0.0,1,Nyssa,N,N
3075,-122.355561879058,47.6272393314932,DISTRICT7,Double Chinese Cherry,0.0,2,Prunus,N,N
3076,-122.364914781312,47.6671336521791,DISTRICT6,Norway Maple,0.0,7,Acer,N,N
3077,-122.299507103072,47.674243638155,DISTRICT4,Oriental (Sand) Pear,0.0,4,Pyrus,N,N
3078,-122.290900000491,47.5394099991024,DISTRICT2,Red Oak,0.0,13,Quercus,N,N
3079,-122.352549804552,47.6792190862895,DISTRICT6,Apple/Crabapple,0.0,3,Malus,N,N
3080,-122.33800281796,47.6469604419357,DISTRICT4,Sugar Maple,0.0,9,Acer,N,N
3081,-122.377775811445,47.5420711148739,DISTRICT1,Western Red Cedar,0.0,2,Thuja,N,N
3082,-122.336661002087,47.6727374631534,DISTRICT6,Snow Gum,0.0,7,Eucalyptus,N,N
3083,-122.285665130611,47.6930109198856,DISTRICT5,Western Red Cedar,0.0,50,Thuja,N,N
3084,-122.295118018447,47.6263203960283,DISTRICT3,Spring Flurry Serviceberry,0.0,1,Amelanchier,N,N
3085,-122.351700728231,47.6165504007026,DISTRICT7,Armstrong Freeman (Red) Maple,0.0,9,Acer,N,N
3086,-122.320104073015,47.6874451583214,DISTRICT4,Eastern Dogwood,0.0,4,Cornus,N,N
3087,-122.362420823176,47.6803619236649,DISTRICT6,Apple/Crabapple,0.0,8,Malus,N,N
3088,-122.323554610124,47.6384170115098,DISTRICT4,Vine Maple,0.0,5,Acer,N,N
3089,-122.292801866514,47.6938059837355,DISTRICT5,Bigleaf (Fragrant) Snowbell,0.0,2,Styrax,N,N
3090,-122.321562514776,47.6250867828059,DISTRICT3,American (White) Elm,0.0,23,Ulmus,N,N
3091,-122.361461378695,47.6334854285653,DISTRICT7,Red Maple,0.0,10,Acer,N,N
3092,-122.296518527974,47.6099723733458,DISTRICT3,Silk Tree/Mimosa,0.0,2,Albizia,N,N
3093,-122.296436230354,47.6231286972644,DISTRICT3,European (Green) Beech,0.0,21,Fagus,N,N
3094,-122.37934946012,47.5484304553269,DISTRICT1,Shirotae Flowering Cherry,0.0,4,Prunus,N,N
3095,-122.32047358287,47.542534466891,DISTRICT2,(Smooth) Japanese Maple,0.0,2,Acer,N,N
3096,-122.299484971092,47.6675342961918,DISTRICT4,Purpleleaf Plum variety,0.0,23,Prunus,N,N
3097,-122.328528674467,47.6612831758191,DISTRICT4,Flame Narrowleaf Ash,0.0,11,Fraxinus,N,N
3098,-122.363788505882,47.6431449983022,DISTRICT7,Common Hawthorn,0.0,8,Crataegus,N,N
3099,-122.376405338559,47.645464873136,DISTRICT7,Red Sunset Red Maple,0.0,9,Acer,N,N
3100,-122.308736353536,47.6257582931354,DISTRICT3,European Chestnut,0.0,29,Castanea,N,N
3101,-122.393535896091,47.6380799923918,DISTRICT7,Cherry/Plum/Laurel,0.0,1,Prunus,N,N
3102,-122.374112741675,47.5336822889568,DISTRICT1,Rivers` Purple Beech,0.0,2,Fagus,N,N
3103,-122.317011697699,47.5846030770969,DISTRICT2,Snow Fountain Cherry,0.0,6,Prunus,N,N
3104,-122.295170322655,47.6939246280272,DISTRICT5,Crape myrtle,0.0,5,Lagerstroemia,N,N
3105,-122.326745980748,47.6116977165969,DISTRICT7,Redflower Horse Chestnut,0.0,3,Aesculus,N,N
3106,-122.376069919106,47.6754932523108,DISTRICT6,Kobus Magnolia,0.0,5,Magnolia,N,N
3107,-122.385301594844,47.6809336731666,DISTRICT6,Cornelian Cherry,0.0,11,Cornus,N,N
3108,-122.323280064071,47.6088267233182,DISTRICT3,Scarlet Oak,0.0,14,Quercus,N,N
3109,-122.384373604657,47.6822628459468,DISTRICT6,(Smooth) Japanese Maple,0.0,4,Acer,N,N
3110,-122.326789309148,47.5626153855495,DISTRICT2,Norway Maple,0.0,14,Acer,N,N
3111,-122.275389985739,47.5504328498222,DISTRICT2,Hawthorn,0.0,3,Crataegus,N,N
3112,-122.356691596901,47.7249820483775,DISTRICT5,Patriot Elm,0.0,3,Ulmus,N,N
3113,-122.373637001536,47.6422096553209,DISTRICT7,Common Hawthorn,0.0,8,Crataegus,N,N
3114,-122.372655331856,47.5304951473141,DISTRICT1,Norway Maple,0.0,2,Acer,N,N
3115,-122.381353939909,47.6886696485566,DISTRICT6,Norway Maple,0.0,15,Acer,N,N
3116,-122.3712957014,47.5180388353253,DISTRICT1,Fall Fiesta Sugar Maple,0.0,2,Acer,N,N
3117,-122.318829653388,47.6304452760844,DISTRICT3,London Plane (Tree),0.0,38,Platanus,N,N
3118,-122.354284820931,47.6376651248417,DISTRICT7,English Holly,0.0,15,Ilex,N,N
3119,-122.396874965101,47.6439541064744,DISTRICT7,Aristocrat Pear,0.0,7,Pyrus,N,N
3120,-122.265645166179,47.5370131184211,DISTRICT2,"Ginkgo, Maidenhair Tree",0.0,7,Ginkgo,N,N
3121,-122.300421415914,47.6176008218163,DISTRICT3,Paper (Canoe) Birch,0.0,5,Betula,N,N
